sample_id,p__Firmicutes,p__Bacteroidota,p__Actinobacteriota,p__Proteobacteria,p__Verrucomicrobiota,p__Firmicutes;c__Clostridia,p__Bacteroidota;c__Bacteroidia,p__Firmicutes;c__Bacilli,p__Actinobacteriota;c__Actinobacteria,p__Proteobacteria;c__Gammaproteobacteria,p__Verrucomicrobiota;c__Verrucomicrobiae,p__Actinobacteriota;c__Coriobacteriia,p__Firmicutes;c__Clostridia;o__Lachnospirales,p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales,p__Firmicutes;c__Bacilli;o__Erysipelotrichales,p__Firmicutes;c__Bacilli;o__Lactobacillales,p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales,p__Firmicutes;c__Clostridia;o__Clostridia_UCG014,p__Firmicutes;c__Clostridia;o__Oscillospirales,p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales,p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales,p__Firmicutes;c__Clostridia;o__Peptococcales,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae,p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae,p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae,p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae,p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae,p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae,p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae,p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae,p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae,p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter,p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136,p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia_Shigella,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_ventriosum,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__A2,p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella,p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG001,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA_900066575,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG006,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia,p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__HT002,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis,p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus,p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter,p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Marvinbryantia
DO0901,0.564300452,0.265172454,0.164386095,0.002861258,0.003279742,0.299974696,0.265172454,0.264325755,0.160561352,0.002861258,0.003279742,0.003824743,0.284403223,0.265172454,0.160561352,0.047074509,0.217251246,0.000233572,0.003279742,0.001693398,0.013625039,0.003824743,0.002627686,0.000243304,0.284403223,0.26264209,0.160561352,0.003795547,0.217251246,0.000233572,0.043278963,0.003279742,0.002530364,0.009712706,0.00161554,0.003824743,0.002627686,0.000243304,0.160561352,0,0.177845687,0.07558977,0.000233572,0.050218001,0.026598022,0.039532077,0.020447291,0.003279742,0.003795547,0.002530364,0,0.013605575,0,0.007951183,0.001722594,0,0.039405559,0,0.003571707,0.002627686,0.0013917,0.003425724,0.000593662,0.00694877
DO0902,0.455015504,0.209093895,0.330254174,0.000404784,0.005231643,0.079780653,0.209093895,0.375234851,0.326485099,0.000404784,0.005231643,0.003769074,0.076588205,0.209093895,0.326485099,0.140570822,0.234121771,0.000389509,0.005231643,9.93e-05,0.002245406,0.003769074,1.53e-05,9.55e-05,0.076588205,0.201292254,0.326485099,0.138019918,0.233942292,0.000389509,0.002550904,0.005231643,0.007801641,0.001374738,0.000614814,0.003769074,1.53e-05,9.55e-05,0.326485099,0.137832801,0.221710938,0.01325477,0.000389509,0.024913315,7.64e-05,0.004578643,0.000232942,0.005231643,0,0.007801641,6.49e-05,0.005216369,6.49e-05,0.000905036,0.000274948,0,0.012231353,0.000133655,0.003769074,1.53e-05,0.000423878,0.000412422,0.000213848,0.001691692
DO0903,0.678471392,0.2718701,0.016024874,0.011565548,0.022068086,0.409226926,0.2718701,0.269244466,0.002333307,0.011565548,0.022068086,0.013691568,0.379457333,0.2718701,0.002333307,0.254601504,0.014637646,0.000154136,0.022068086,0.000100986,0.0284302,0.013691568,0.011411411,0.000738792,0.379457333,0.269797231,0.002333307,0.014595126,0.014573866,0.000154136,0.240006378,0.022068086,0.002072869,0.017630019,0.009024954,0.013691568,0.011411411,0.000738792,0.002333307,0.000664381,0.009210981,0.117616732,0.000154136,0.093002737,0.125716867,0.041994207,0.059257488,0.022068086,0.013776608,0.002072869,0,0.001169311,0.00054745,0.006638497,0.001392543,0,0.005362885,0.007366659,0.012384065,0.011411411,0.004204204,0.00373648,0.002864812,0.005517021
DO0904,0.418455231,0.305930529,0.271352164,0.004262076,0,0.141720168,0.305930529,0.276735063,0.269208837,0.004262076,0,0.002143328,0.133844914,0.305930529,0.269208837,0.099394362,0.176908102,6.88e-05,0,0.000245794,0.007010058,0.002143328,0.004193253,0,0.133844914,0.305453687,0.269208837,0.07546873,0.176908102,6.88e-05,0.023925632,0,0.000476841,0.0044243,0.002384206,0.002143328,0.004193253,0,0.269208837,0.075213104,0.170153671,0.010500339,6.88e-05,0.054295996,0.004596356,0.007516394,0.017058135,0,0,0.000476841,0,0.005604114,0.000280206,0.001573085,6.88e-05,0,0.006754432,0.001224056,0.00202043,0.004193253,0.000314617,0.001140486,0.000988094,0.001568169
DO0905,0.7315182,0.226510193,0.041170971,0.000800636,0,0.61686602,0.226510193,0.11465218,0.035754586,0.000800636,0,0.005416385,0.462950425,0.226510193,0.035754586,0.093298299,0.018102976,0.00052122,0,0.06459361,0.082341942,0.005416385,0.000279417,0.001923676,0.462950425,0.203087554,0.035754586,0.086629913,0.018076109,0.00052122,0.006668386,0,0.023422639,0.056092895,0.020945503,0.005416385,0.000279417,0.001923676,0.035754586,0.086576179,0.013046609,0.075066361,0.00052122,0.062197075,0.002235333,0.077247961,0.043723335,0,0,0.023422639,0,0.035948029,0.002611471,0.014024567,0.031386014,0,0.0050295,0.015539865,0.005287423,0.000279417,0.008629676,0.005163835,0.010445885,0.003449721
DO0906,0.442952219,0.518623934,0.038423847,0,0,0.340642017,0.518623934,0.102310203,0.032416126,0,0,0.006007721,0.304033268,0.518623934,0.032416126,0.093294361,0.008180726,0,0,0.005036259,0.026817442,0.006007721,0,0.000511295,0.304033268,0.467247271,0.032416126,0.089076174,0.008010294,0,0.004218187,0,0.051376663,0.010430425,0.006715012,0.006007721,0,0.000511295,0.032416126,0.085701625,0.006033285,0.127372197,0,0.032049698,0.003783586,0.018687846,0.001150415,0,0.003297855,0.051376663,0,0.00830855,0.019548526,0.005061824,0.008521589,0,0.001977009,0.005479382,0.00536008,0,0.001099285,0.002317872,0.001031112,0.001363454
DO0907,0.604802821,0.211392297,0.178550658,0.005254225,0,0.312506039,0.211392297,0.292296782,0.172623703,0.005254225,0,0.005926955,0.289629561,0.211392297,0.172623703,0.033157038,0.258425082,0.000102095,0,0.000937082,0.021273958,0.005926955,0.00515213,0.000408378,0.289629561,0.209426976,0.172623703,0.021837301,0.25835398,0.000102095,0.011319737,0,0.001965321,0.015401697,0.002408338,0.005926955,0.00515213,0.000408378,0.172623703,0.000543289,0.217765915,0.060241271,0.000102095,0.061606786,0.01067253,0.0155439,0.044033757,0,0.02086011,0.001965321,0.000244298,0.014544831,0.003649881,0.00185411,0.003646235,5.47e-06,0.040588065,0.001290767,0.004825792,0.00515213,0.003458454,0.003518617,0.002364583,0.00112851
DO0908,0.388554725,0.512490218,0.069141182,0.007380583,0.022433291,0.313690138,0.512490218,0.074864587,0.063179942,0.007380583,0.022433291,0.00596124,0.292806616,0.512490218,0.063179942,0.072163999,0.002424391,0.000606098,0.022433291,0,0.019694343,0.00596124,0.006774486,0.000322229,0.292806616,0.510449433,0.063179942,0,0.002309309,0.000606098,0.072163999,0.022433291,0.002040785,0.009735925,0.006459928,0.00596124,0.006774486,0.000322229,0.063179942,0,0.001020393,0.104310199,0.000606098,0.053681852,0.07148118,0.010687269,0,0.022433291,0,0.002040785,0,0.002286293,0,0.003483144,0.000560065,0,0.001288917,0.001488392,0.005853831,0.006774486,0.001672523,0.000713508,0.003521505,0.000260852
DO0909,0.495451188,0.397573967,0.098965826,0.00800902,0,0.435461296,0.397573967,0.059989892,0.090697614,0.00800902,0,0.008268211,0.383558182,0.397573967,0.090697614,0.05879113,0.001198761,0.005112554,0,6.48e-06,0.051708721,0.008268211,0.002896466,0,0.383558182,0.393977684,0.090697614,0,9.07e-05,0.005112554,0.05879113,0,0.003596283,0.041619688,0.009836321,0.008268211,0.002896466,0,0.090697614,0,0,0.081502793,0.005112554,0.097170924,0.058143152,0.022083123,0.00030455,0,0,0.003596283,0,0.01076293,0.000194394,0.002851107,0.002073533,0,9.07e-05,0.004872802,0.008209893,0.002896466,0.000991408,0.007179607,0.01878491,0.001626427
DO0910,0.409418879,0.384772201,0.20533935,0.00046957,0,0.21578441,0.384772201,0.193634469,0.204251323,0.00046957,0,0.001088027,0.189087661,0.384772201,0.204251323,0.106409052,0.086961999,0,0,0.008841652,0.010032755,0.001088027,0.00046957,0.007158073,0.189087661,0.382160936,0.204251323,0.073424651,0.086870376,0,0.032984401,0,0.002611265,0.006425086,0.002691436,0.001088027,0.00046957,0.007158073,0.204251323,0.073367387,0.075497629,0.026891449,0,0.11802231,0.00871567,0.009219598,0.000870422,0,0,0.002611265,0,0.003138099,0,0.002439471,0.000332135,0.005359965,0.011372747,0.001821014,0.000962045,0.00046957,0.000435211,0.001912637,0.00117965,0
DO0911,0.571417539,0.290272758,0.109473944,0.013895324,0.014940434,0.429766575,0.290272758,0.141650964,0.096963519,0.013895324,0.014940434,0.012510425,0.383364738,0.290272758,0.096963519,0.136497493,0.005055653,0.000782545,0.014940434,7.72e-05,0.043827675,0.012510425,0.013112779,0.001704095,0.383364738,0.284836129,0.096963519,0.017267476,0.004988725,0.000782545,0.119230017,0.014940434,0.005436629,0.027836983,0.014580051,0.012510425,0.013112779,0.001704095,0.096963519,0,0.004293702,0.091686488,0.000782545,0.049866658,0.098544054,0.071530802,0.058402578,0.014940434,0.01694828,0.005436629,0,0.011290273,2.57e-05,0.015100032,0.007773968,0,0.000695024,0.009230943,0.011753622,0.013112779,0.002347635,0.004623194,0.00779971,0.001982104
DO0912,0.56222879,0.424401947,0.005309458,8.69e-05,0.007972879,0.535684979,0.424401947,0.026543811,0.00349096,8.69e-05,0.007972879,0.001818498,0.481891516,0.424401947,0.00349096,0.022739917,0.000942281,8.69e-05,0.007972879,0.002061892,0.047527816,0.001818498,0,0.000917942,0.481891516,0.422705146,0.00349096,0.001206537,0.000900556,8.69e-05,0.02153338,0.007972879,0.001696801,0.038918637,0.007447844,0.001818498,0,0.000917942,0.00349096,0.000514604,0.000834492,0.188748261,8.69e-05,0.110316412,0.006300417,0.039349791,0.003744784,0.007972879,0.000326843,0.001696801,0.000243394,0.008925591,4.17e-05,0.01581363,0.000295549,5.91e-05,6.61e-05,0.002962448,0.001818498,0,0.004022949,0.008633519,0.015041725,0.005003477
DO0913,0.587113168,0.228675715,0.178347752,0.005863365,0,0.283829953,0.228675715,0.303283215,0.167725454,0.005863365,0,0.010622298,0.254962086,0.228675715,0.167725454,0.058777313,0.24401654,0.000359165,0,0.008426903,0.016764015,0.010622298,0.0055042,0.000556705,0.254962086,0.201850596,0.167725454,0.03679643,0.243922259,0.000359165,0.021980883,0,0.026825118,0.014644943,0.002096624,0.010622298,0.0055042,0.000556705,0.167725454,0,0.213182245,0.056474169,0.000359165,0.04637715,0.016036707,0.01651709,0.069633068,0,0.03679643,0.026825118,0,0.008709745,0.001620731,0.001355847,0.002985557,1.35e-05,0.030740014,0.001445638,0.010159873,0.0055042,0.003492877,0.003627564,0.002671288,0.000426508
DO0914,0.27053172,0.355099685,0.371218275,0.002989506,0.000160815,0.159788054,0.355099685,0.110743665,0.367428819,0.002989506,0.000160815,0.003789456,0.13726986,0.355099685,0.367428819,0.088163619,0.022547059,8.25e-06,0.000160815,0.015834072,0.003434839,0.003789456,0.002981259,0.003059605,0.13726986,0.351710203,0.367428819,0.081904212,0.022439849,8.25e-06,0.006259407,0.000160815,0.003389481,0.002647259,0.00054842,0.003789456,0.002981259,0.003059605,0.367428819,0.079574459,0.019512195,0.03410923,8.25e-06,0.061286931,0.005067728,0.005100715,0.009714863,0.000160815,7.83e-05,0.003389481,0.000189679,0.002836938,0.001946271,0.000890667,2.89e-05,8.25e-06,0.002927654,0.000127827,0.003496691,0.002981259,0,0.000832938,0.000544296,0.001917407
DO0915,0.530666068,0.222668013,0.243411331,0.000346034,0.002908554,0.434496755,0.222668013,0.096169313,0.234975591,0.000346034,0.002908554,0.008435741,0.333885117,0.222668013,0.234975591,0.093017601,0.001038101,0.000346034,0.002908554,0.021267044,0.070282251,0.008435741,0,0.007902662,0.333885117,0.216579691,0.234975591,0.088285356,0.000944578,0.000346034,0.004732245,0.002908554,0.006088323,0.06511045,0.004535847,0.008435741,0,0.007902662,0.234975591,0.07139517,0.000729476,0.032732918,0.000346034,0.171716888,0.00392795,0.006658811,0.002777622,0.002908554,0,0.006088323,0.016562857,0.011269476,0.000561136,0.001954623,0.002721508,0,0.000215102,0.003095599,0.007622094,0,0.002880497,0.00421787,0.006771038,0.001094215
DO0916,0.650138527,0.327521277,0.017439488,0.002631186,0.002269522,0.629138809,0.327521277,0.020999718,0.002909899,0.002631186,0.002269522,0.014529588,0.512995006,0.327521277,0.002909899,0.016089056,0.000600561,9.95e-06,0.002269522,0.00185477,0.09408232,0.014529588,0.002621232,0.013617134,0.512995006,0.293793653,0.002909899,0.014698807,0.000577335,9.95e-06,0.001390248,0.002269522,0.033727624,0.070000166,0.021022944,0.014529588,0.002621232,0.013617134,0.002909899,0.013321831,0.000494384,0.125338023,9.95e-06,0.015461951,0.000875956,0.052471092,0.003162068,0.002269522,0.000922408,0.033727624,0.000189127,0.022453009,0.002073759,0.02308675,0.019334074,0.011337658,8.3e-05,0.012475737,0.009516067,0.002621232,0.004207243,0.025691391,0.012522189,0.000557427
DO0917,0.584898015,0.170893859,0.244179856,2.83e-05,0,0.496355489,0.170893859,0.088542526,0.236344276,2.83e-05,0,0.00783558,0.451438722,0.170893859,0.236344276,0.08264346,0.005531552,2.83e-05,0,0.004763543,0.032864204,0.00783558,0,0.006978048,0.451438722,0.163670802,0.236344276,0.078916494,0.005324237,2.83e-05,0.003726966,0,0.007223057,0.025273633,0.00464575,0.00783558,0,0.006978048,0.236344276,0.078864665,0.004231119,0.07431315,2.83e-05,0.082200559,0.003335893,0.018319143,0.05366642,0,0,0.007223057,0,0.043131028,0.018436936,0.009296211,0.00313329,0,0.001093118,0.002407686,0.007166517,0,0.003269929,0.006238309,0.007322003,0.000584253
DO0918,0.335248951,0.532927086,0.129824466,0.001999497,0,0.33065827,0.532927086,0.004590681,0.127872576,0.001999497,0,0.00195189,0.276127777,0.532927086,0.127872576,0.002665996,0.000394459,6.8e-06,0,0.010881615,0.021640811,0.00195189,0.001992696,0.021355169,0.276127777,0.530703156,0.127872576,0,0.000238035,6.8e-06,0.002665996,0,0.00222393,0.013772044,0.006012092,0.00195189,0.001992696,0.021355169,0.127872576,0,0,0.080449139,6.8e-06,0.113699273,0.00148262,0.008508063,0.007793957,0,0,0.00222393,0,0.006705795,0,0.005678843,6.8e-05,0,0.000238035,0.002768011,0.001890681,0.001992696,0.000102015,0.007399498,0.002727205,0.002700001
DO0919,0.511498393,0.092663943,0.392821058,0.003016606,0,0.406294264,0.092663943,0.105204128,0.388702231,0.003016606,0,0.004118827,0.38770153,0.092663943,0.388702231,0.085083754,0.019530589,0.000333567,0,1.93e-05,0.018046458,0.004118827,0.002683039,0,0.38770153,0.091677745,0.388702231,0.070996592,0.019114839,0.000333567,0.014087163,0,0.000986198,0.016958739,0.000546276,0.004118827,0.002683039,0,0.388702231,0,0.017896594,0.026796548,0.000333567,0.221275773,0.014087163,0.011326775,0.038945155,0,0.070735539,0.000986198,0.000207875,0.017944937,0.000367407,0.002330135,0.001440623,0,0.001218245,5.8e-05,0.003548379,0.002683039,0.000507602,0.006652003,0.002218946,0.00121341
DO0920,0.478500183,0.421435677,0.096366302,0.003697838,0,0.379313053,0.421435677,0.09918713,0.094415938,0.003697838,0,0.001950364,0.309531913,0.421435677,0.094415938,0.08355804,0.015328028,0.000274884,0,0.005379863,0.046016807,0.001950364,0.003422954,0.017402744,0.309531913,0.419086078,0.094415938,0.070933033,0.015328028,0.000274884,0.012625007,0,0.002349599,0.035008377,0.008449395,0.001950364,0.003422954,0.017402744,0.094415938,0.04019844,0.013502016,0.095875439,0.000274884,0.062274203,0.011041154,0.050578564,0.002879732,0,0.030734593,0.002349599,0,0.026100843,4.58e-05,0.026932038,0.003697838,0.000988272,0.001826012,0.006093251,0.001950364,0.003422954,0.001158438,0.005039531,0.009673281,0.001479135
DO0921,0.383047865,0.333234587,0.180832346,0.045369672,0.05751553,0.20129089,0.333234587,0.181756975,0.179378075,0.045369672,0.05751553,0.001454271,0.180365543,0.333234587,0.179378075,0.103495637,0.078090775,0.003411254,0.05751553,8.98e-05,0.013142303,0.001454271,0.041958419,0.007163632,0.180365543,0.33230098,0.179378075,0.037882868,0.078027936,0.003411254,0.065612769,0.05751553,0.000933606,0.008025423,0.004102481,0.001454271,0.041958419,0.007163632,0.179378075,0,0.073593307,0.025198391,0.003411254,0.045136271,0.036751768,0.048026859,0.016643327,0.05751553,0.037873891,0.000933606,0,0.001822328,0,0.008321663,0,0,0.00443463,0.001265755,0.001104169,0.041958419,0.000547596,0.003312507,0.003106036,0.000107724
DO0922,0.323934096,0.493140958,0.157279435,0.006143808,0.019501703,0.221295448,0.493140958,0.102638647,0.148593716,0.006143808,0.019501703,0.008685719,0.178000638,0.493140958,0.148593716,0.091874119,0.010167643,7.72e-05,0.019501703,0.017433185,0.024245917,0.008685719,0.006066625,0.000396209,0.178000638,0.4901308,0.148593716,0.063223596,0.010167643,7.72e-05,0.028650523,0.019501703,0.003010157,0.019347336,0.003555588,0.008685719,0.006066625,0.000396209,0.148593716,0,0.009766288,0.049752498,7.72e-05,0.041684247,0.020371304,0.021405563,0.010754237,0.019501703,0.063017773,0.003010157,0,0.006190118,0.000113202,0.008207181,0.001785512,1.54e-05,0.000401354,0.001399595,0.008238055,0.006066625,0.002927828,0.002639676,0.006750985,0.002438999
DO0923,0.376286744,0.270763211,0.326948699,0.025142348,0.000858998,0.164023056,0.270763211,0.212263688,0.318607652,0.025142348,0.000858998,0.008341047,0.155121031,0.270763211,0.318607652,0.111185908,0.100408112,0.000245428,0.000858998,6.66e-05,0.008239369,0.008341047,0.02489692,0.000567991,0.155121031,0.269658785,0.318607652,0.104724139,0.100366038,0.000245428,0.006461769,0.000858998,0.001104426,0.007191041,0.000673174,0.008341047,0.02489692,0.000567991,0.318607652,0,0.095902754,0.035948194,0.000245428,0.061353501,0.005890273,0.012681617,0.002275468,0.000858998,0.103013155,0.001104426,0.001707478,0.006717716,4.91e-05,0.000936133,0.000357624,5.26e-05,0.004463284,0.000210367,0.006721222,0.02489692,0.000206861,0.003597274,0.001756563,0.000501374
DO0924,0.607134153,0.154322102,0.236670849,0.001872896,0,0.176923216,0.154322102,0.430210938,0.235953281,0.001872896,0,0.000717567,0.161615113,0.154322102,0.235953281,0.138337049,0.291598596,9.93e-05,0,5.87e-05,0.013128323,0.000717567,0.00177361,0.000699515,0.161615113,0.147408183,0.235953281,0.138025652,0.291585057,9.93e-05,0.000311397,0,0.006913919,0.010497243,0.002080494,0.000717567,0.00177361,0.000699515,0.235953281,0.113587746,0.277752706,0.026951648,9.93e-05,0.040820103,0.000166981,0.011219323,0.016219729,0,0.024076865,0.006913919,9.03e-05,0.004959789,7.67e-05,0.00172848,0.002247475,0.000726593,0.013832351,0.000871009,0.000672437,0.00177361,0.000582177,0.001561499,0.003520142,0.001195946
DO0925,0.529188067,0.296544404,0.171964913,0.002302616,0,0.522856916,0.296544404,0.006331151,0.170581672,0.002302616,0,0.001383241,0.411148675,0.296544404,0.170581672,0.002841705,0.002891852,0,0,0.011550693,0.093675954,0.001383241,0.002302616,0.000911017,0.411148675,0.295094299,0.170581672,0.000392824,0.002891852,0,0.002448881,0,0.001450105,0.084035053,0.009289866,0.001383241,0.002302616,0.000911017,0.170581672,0,0.002156352,0.086061857,0,0.053833585,0.002448881,0.009565679,0.121533016,0,0,0.001450105,0,0.024572386,0.020535494,0.003723469,0.000359392,0,0.0007355,0.00330975,0.001220261,0.002302616,0.009737017,0.006594426,0.014822832,0.00053073
DO0926,0.329310312,0.387165041,0.272199401,0.008570716,0.00275453,0.226965602,0.387165041,0.10234471,0.270491017,0.008570716,0.00275453,0.001708385,0.206273034,0.387165041,0.270491017,0.096538122,0.002154676,0.000681434,0.00275453,0.002989673,0.011104499,0.001708385,0.007889281,0.005403486,0.206273034,0.374500921,0.270491017,0.094181895,0.002063498,0.000681434,0.002356227,0.00275453,0.01266412,0.007438191,0.002807317,0.001708385,0.007889281,0.005403486,0.270491017,0.015433047,0.001506834,0.097910588,0.000681434,0.065681626,0.002356227,0.002346629,0.005686617,0.00275453,0.046721437,0.01266412,0.031993819,0.00398783,0.002778524,0.003930244,0.000388705,6.24e-05,0.000556665,0.001386863,0.001420455,0.007889281,0.00078221,0.002884099,0.001785166,0.00209709
DO0927,0.559587889,0.30607067,0.128324509,0.000220239,0.005796693,0.514606257,0.30607067,0.044981632,0.118056963,0.000220239,0.005796693,0.010267546,0.390232837,0.30607067,0.118056963,0.041532688,0.003263943,0.000185001,0.005796693,0.002986442,0.117515174,0.010267546,3.52e-05,0.001387506,0.390232837,0.272779329,0.118056963,0.040083515,0.002915966,0.000185001,0.001449173,0.005796693,0.033291341,0.084624669,0.031661572,0.010267546,3.52e-05,0.001387506,0.118056963,0.039114463,0.001665008,0.099799142,0.000185001,0.001052743,0.001281792,0.031525024,0.004726331,0.005796693,0.00039643,0.033291341,0.000237858,0.02079938,9.69e-05,0.045792112,0.016152335,0,0.001250958,0.02593976,0.007400033,3.52e-05,0.025481663,0.012298151,0.024455349,0.001528459
DO0928,0.475838123,0.264230061,0.256340611,0.003591205,0,0.344314626,0.264230061,0.131523497,0.254191489,0.003591205,0,0.002149122,0.29403776,0.264230061,0.254191489,0.127631275,0.0035072,7e-06,0,0.017578002,0.022121261,0.002149122,0.003584204,0.010255585,0.29403776,0.262213946,0.254191489,0.117137677,0.003388193,7e-06,0.010493598,0,0.002016115,0.014952852,0.005901336,0.002149122,0.003584204,0.010255585,0.254191489,0.06771486,0.002779158,0.107988155,7e-06,0.06578275,0.002548145,0.012936737,0.027357559,0,0,0.002016115,0.047294696,0.015071859,0.007637435,0.003941225,0.000329019,0.00613235,0.000609035,0.002604148,0.002149122,0.003584204,0.002940168,0.002667152,0.005061288,0.001330076
DO0929,0.422029354,0.075630481,0.502094788,0.000245376,0,0.196919162,0.075630481,0.225110192,0.495451447,0.000245376,0,0.006643341,0.189148907,0.075630481,0.495451447,0.048539101,0.176543827,0.000245376,0,0,0.006288908,0.006643341,0,0.000427137,0.189148907,0.063316218,0.495451447,0.048248285,0.176543827,0.000245376,0.000290817,0,0.012314264,0.005834507,0.000454401,0.006643341,0,0.000427137,0.495451447,0,0.158158768,0.093079475,0.000245376,0.008224656,0.000263553,0.01370473,0.012759576,0,0.044912982,0.012314264,0.003335302,0.005280138,0,0.002490117,0.003271686,0,0.018385059,0,0.006643341,0,1.82e-05,0.001381379,0.001226882,0.002053892
DO0930,0.563962068,0.303287025,0.132697995,5.29e-05,0,0.50633477,0.303287025,0.057627298,0.122668187,5.29e-05,0,0.010029807,0.449777475,0.303287025,0.122668187,0.053564815,0.003562757,5.29e-05,0,0,0.054264432,0.010029807,0,0.001393355,0.449777475,0.299036409,0.122668187,0.042076981,0.003480449,5.29e-05,0.011487833,0,0.004250616,0.041095166,0.01178179,0.010029807,0,0.001393355,0.122668187,0.041530222,0.001187586,0.125284403,5.29e-05,0.050619367,0,0.020124285,0.028449143,0,0,0.004250616,0,0.017837301,0.027179249,0.011229151,0.001205223,0,0.002292863,0.007701669,0.010029807,0,0.005009024,0.006549358,0.011552504,0.001169948
DO0931,0.622081105,0.184264141,0.19301534,0.000639414,0,0.403401433,0.184264141,0.218679672,0.192131444,0.000639414,0,0.000883896,0.341929903,0.184264141,0.192131444,0.045724387,0.172854985,0,0,0.008212085,0.041116844,0.000883896,0.000639414,0.011772745,0.341929903,0.18360592,0.192131444,0.045724387,0.172817372,0,0,0,0.000658221,0.03523674,0.004895907,0.000883896,0.000639414,0.011772745,0.192131444,0.003322447,0.15040653,0.096921408,0,0.075544913,0,0.023952959,0.001817942,0,0,0.000658221,0.041781333,0.023301007,1.25e-05,0.015439973,0.018273456,0,0.022410842,0.003529316,0.000570458,0.000639414,0.007071169,0.012976348,0.002864827,0.000714639
